"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=lhV4PCodPHE%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=lhV4PCodPHE%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LhVMrGyz5G0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LhVMrGyz5G0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LhVMrGyz5G0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LhVMrGyz5G0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qrOWwxg_L2E%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qrOWwxg_L2E%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qrOWwxg_L2E%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qrOWwxg_L2E%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=TEHWFcbmYeE%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=TEHWFcbmYeE%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=TEHWFcbmYeE%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=TEHWFcbmYeE%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vl-n5nLIzWo%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vl-n5nLIzWo%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vl-n5nLIzWo%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vl-n5nLIzWo%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wTAivdIFpTk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wTAivdIFpTk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wTAivdIFpTk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wTAivdIFpTk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xmGZ_Bu5e3o%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xmGZ_Bu5e3o%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xmGZ_Bu5e3o%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xmGZ_Bu5e3o%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XqwTI6swAcw%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XqwTI6swAcw%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XqwTI6swAcw%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XqwTI6swAcw%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yCm2A9uv2KQ%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yCm2A9uv2KQ%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yCm2A9uv2KQ%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yCm2A9uv2KQ%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=c3w7beRrxt8%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=c3w7beRrxt8%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=c3w7beRrxt8%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=c3w7beRrxt8%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=DBFv83Qk8m0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=DBFv83Qk8m0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=DBFv83Qk8m0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=DBFv83Qk8m0%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=F7DRp96JNUY%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=F7DRp96JNUY%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=F7DRp96JNUY%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=F7DRp96JNUY%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jXc0jjkN-6E%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jXc0jjkN-6E%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jXc0jjkN-6E%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jXc0jjkN-6E%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Memo Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kLyzZL2Qmxs%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kLyzZL2Qmxs%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kLyzZL2Qmxs%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kLyzZL2Qmxs%3d&tabid=1508&portalid=0&mid=6171","economics paper 2",6171,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kPwILUc2Hks%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kPwILUc2Hks%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kPwILUc2Hks%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=kPwILUc2Hks%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Memo Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=P300FVcXRO0%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=P300FVcXRO0%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=P300FVcXRO0%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=P300FVcXRO0%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Memo Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=td2UyEWCJBw%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=td2UyEWCJBw%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=td2UyEWCJBw%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=td2UyEWCJBw%3d&tabid=1508&portalid=0&mid=6171","economics paper 1",6171,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UW0sSoNeY8s%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UW0sSoNeY8s%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UW0sSoNeY8s%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UW0sSoNeY8s%3d&tabid=1000&portalid=0&mid=4436","economics paper 1",4436,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vub_UrZiqKY%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vub_UrZiqKY%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vub_UrZiqKY%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
